time,total RR,RR,beat
1132.408,1132408,792,A
1133.476,1133476,1068,Q
1134.532,1134532,1056,Q
1135.564,1135564,1032,Q
1136.588,1136588,1024,Q
1137.616,1137616,1028,Q
1138.64,1138640,1024,Q
1139.68,1139680,1040,Q
1140.732,1140732,1052,Q
1141.756,1141756,1024,Q
1142.792,1142792,1036,Q
1143.812,1143812,1020,Q
1144.812,1144812,1000,Q
1145.836,1145836,1024,Q
1146.836,1146836,1000,Q
1147.84,1147840,1004,Q
1148.828,1148828,988,Q
1149.792,1149792,964,Q
1150.716,1150716,924,Q
1151.656,1151656,940,Q
1152.672,1152672,1016,Q
1153.652,1153652,980,Q
1154.636,1154636,984,Q
1155.684,1155684,1048,Q
1156.72,1156720,1036,Q
1157.552,1157552,832,A
1158.736,1158736,1184,Q
1159.836,1159836,1100,Q
1160.88,1160880,1044,Q
1161.916,1161916,1036,Q
1162.944,1162944,1028,Q
1163.976,1163976,1032,Q
1165.016,1165016,1040,Q
1166.02,1166020,1004,Q
1167.048,1167048,1028,Q
1168.072,1168072,1024,Q
1169.092,1169092,1020,Q
1170.168,1170168,1076,Q
1171.236,1171236,1068,Q
1172.304,1172304,1068,Q
1173.356,1173356,1052,Q
1174.4,1174400,1044,Q
1175.436,1175436,1036,Q
1176.48,1176480,1044,Q
1177.528,1177528,1048,Q
1178.568,1178568,1040,Q
1179.58,1179580,1012,Q
1180.612,1180612,1032,Q
1181.66,1181660,1048,Q
1182.696,1182696,1036,Q
1183.724,1183724,1028,Q
1184.708,1184708,984,Q
1185.66,1185660,952,Q
1186.604,1186604,944,Q
1187.516,1187516,912,Q
1188.468,1188468,952,Q
1189.448,1189448,980,Q
1190.516,1190516,1068,Q
1191.656,1191656,1140,Q
1192.732,1192732,1076,Q
1193.824,1193824,1092,Q
1194.908,1194908,1084,Q
1195.984,1195984,1076,Q
1197.056,1197056,1072,Q
1198.128,1198128,1072,Q
1199.192,1199192,1064,Q
1200.244,1200244,1052,Q
1201.312,1201312,1068,Q
1202.364,1202364,1052,Q
1203.444,1203444,1080,Q
1204.504,1204504,1060,Q
1205.604,1205604,1100,Q
1206.676,1206676,1072,Q
1207.744,1207744,1068,Q
1208.8,1208800,1056,Q
1209.872,1209872,1072,Q
1210.94,1210940,1068,Q
1211.964,1211964,1024,Q
1212.984,1212984,1020,Q
1214.028,1214028,1044,Q
1215.108,1215108,1080,Q
1216.18,1216180,1072,Q
1217.256,1217256,1076,Q
1218.332,1218332,1076,Q
1219.412,1219412,1080,Q
1220.484,1220484,1072,Q
1221.54,1221540,1056,Q
1222.596,1222596,1056,Q
1223.632,1223632,1036,Q
1224.684,1224684,1052,Q
1225.716,1225716,1032,Q
1226.748,1226748,1032,Q
1227.772,1227772,1024,Q
1228.792,1228792,1020,Q
1229.816,1229816,1024,Q
1230.852,1230852,1036,Q
1231.88,1231880,1028,Q
1232.904,1232904,1024,Q
1233.952,1233952,1048,Q
1234.992,1234992,1040,Q
1236.036,1236036,1044,Q
1237.084,1237084,1048,Q
1238.132,1238132,1048,Q
1239.18,1239180,1048,Q
1240.204,1240204,1024,Q
1241.228,1241228,1024,Q
1242.252,1242252,1024,Q
1243.276,1243276,1024,Q
1244.304,1244304,1028,Q
1245.324,1245324,1020,Q
1246.34,1246340,1016,Q
1247.348,1247348,1008,Q
1248.364,1248364,1016,Q
1249.388,1249388,1024,Q
1250.408,1250408,1020,Q
1251.432,1251432,1024,Q
1252.452,1252452,1020,Q
1253.492,1253492,1040,Q
1254.516,1254516,1024,Q
1255.564,1255564,1048,Q
1256.616,1256616,1052,Q
1257.684,1257684,1068,Q
1258.74,1258740,1056,Q
1259.796,1259796,1056,Q
1260.844,1260844,1048,Q
1261.876,1261876,1032,Q
1262.896,1262896,1020,Q
1263.884,1263884,988,Q
1264.888,1264888,1004,Q
1265.912,1265912,1024,Q
1266.932,1266932,1020,Q
1267.94,1267940,1008,Q
1268.936,1268936,996,Q
1269.94,1269940,1004,Q
1270.948,1270948,1008,Q
1271.952,1271952,1004,Q
1272.96,1272960,1008,Q
1273.952,1273952,992,Q
1274.952,1274952,1000,Q
1275.944,1275944,992,Q
1276.956,1276956,1012,Q
1277.984,1277984,1028,Q
1278.996,1278996,1012,Q
1280.012,1280012,1016,Q
1281.028,1281028,1016,Q
1282.064,1282064,1036,Q
1283.112,1283112,1048,Q
1284.156,1284156,1044,Q
1285.188,1285188,1032,Q
1286.212,1286212,1024,Q
1287.244,1287244,1032,Q
1288.248,1288248,1004,Q
1289.28,1289280,1032,Q
1290.3,1290300,1020,Q
1291.336,1291336,1036,Q
1292.372,1292372,1036,Q
1293.408,1293408,1036,Q
1294.44,1294440,1032,Q
1295.452,1295452,1012,Q
1296.476,1296476,1024,Q
1297.488,1297488,1012,Q
1298.532,1298532,1044,Q
1299.552,1299552,1020,Q
1300.596,1300596,1044,Q
1301.62,1301620,1024,Q
1302.664,1302664,1044,Q
1303.704,1303704,1040,Q
1304.708,1304708,1004,Q
1305.692,1305692,984,Q
1306.684,1306684,992,Q
1307.68,1307680,996,Q
1308.66,1308660,980,Q
1309.656,1309656,996,Q
1310.664,1310664,1008,Q
1311.628,1311628,964,Q
1312.588,1312588,960,Q
1313.576,1313576,988,Q
1314.58,1314580,1004,Q
1315.596,1315596,1016,Q
1316.572,1316572,976,Q
1317.54,1317540,968,Q
1318.5,1318500,960,Q
1319.444,1319444,944,Q
1320.4,1320400,956,Q
1321.36,1321360,960,Q
1322.344,1322344,984,Q
1323.14,1323140,796,Q
1323.9,1323900,760,Q
1324.512,1324512,612,A
1325.58,1325580,1068,Q
1326.58,1326580,1000,Q
1327.584,1327584,1004,Q
1328.572,1328572,988,Q
1329.54,1329540,968,Q
1330.52,1330520,980,Q
1331.508,1331508,988,Q
1332.46,1332460,952,Q
1333.384,1333384,924,Q
1334.336,1334336,952,Q
1335.268,1335268,932,Q
1336.168,1336168,900,Q
1337.068,1337068,900,Q
1337.988,1337988,920,Q
1338.92,1338920,932,Q
1339.896,1339896,976,Q
1340.672,1340672,776,A
1341.792,1341792,1120,Q
1342.792,1342792,1000,Q
1343.744,1343744,952,Q
1344.672,1344672,928,Q
1345.568,1345568,896,Q
1346.468,1346468,900,Q
1347.348,1347348,880,Q
1348.252,1348252,904,Q
1349.22,1349220,968,Q
1349.976,1349976,756,A
1351.148,1351148,1172,Q
1352.232,1352232,1084,Q
1353.304,1353304,1072,Q
1354.42,1354420,1116,Q
1355.52,1355520,1100,Q
1356.608,1356608,1088,Q
1357.688,1357688,1080,Q
1358.76,1358760,1072,Q
1359.828,1359828,1068,Q
1360.9,1360900,1072,Q
1361.968,1361968,1068,Q
1363.044,1363044,1076,Q
1364.116,1364116,1072,Q
1365.196,1365196,1080,Q
1366.256,1366256,1060,Q
1367.344,1367344,1088,Q
1368.42,1368420,1076,Q
1369.472,1369472,1052,Q
1370.532,1370532,1060,Q
1371.596,1371596,1064,Q
1372.68,1372680,1084,Q
1373.756,1373756,1076,Q
1374.848,1374848,1092,Q
1375.92,1375920,1072,Q
1376.976,1376976,1056,Q
1378.008,1378008,1032,Q
1379.064,1379064,1056,Q
1380.14,1380140,1076,Q
1381.184,1381184,1044,Q
1382.26,1382260,1076,Q
1383.328,1383328,1068,Q
1384.388,1384388,1060,Q
1385.432,1385432,1044,Q
1386.452,1386452,1020,Q
1387.492,1387492,1040,Q
1388.5,1388500,1008,Q
1389.512,1389512,1012,Q
1390.5,1390500,988,Q
1391.476,1391476,976,Q
1392.504,1392504,1028,Q
1393.524,1393524,1020,Q
1394.548,1394548,1024,Q
1395.592,1395592,1044,Q
1396.632,1396632,1040,Q
1397.648,1397648,1016,Q
1398.692,1398692,1044,Q
1399.684,1399684,992,Q
1400.68,1400680,996,Q
1401.672,1401672,992,Q
1402.648,1402648,976,Q
1403.668,1403668,1020,Q
1404.716,1404716,1048,Q
1405.772,1405772,1056,Q
1406.8,1406800,1028,Q
1407.856,1407856,1056,Q
1408.908,1408908,1052,Q
1409.944,1409944,1036,Q
1411.008,1411008,1064,Q
1412.072,1412072,1064,Q
1413.152,1413152,1080,Q
1414.224,1414224,1072,Q
1415.304,1415304,1080,Q
1416.388,1416388,1084,Q
1417.472,1417472,1084,Q
1418.552,1418552,1080,Q
1419.616,1419616,1064,Q
1420.692,1420692,1076,Q
1421.716,1421716,1024,Q
1422.732,1422732,1016,Q
1423.76,1423760,1028,Q
1424.792,1424792,1032,Q
1425.836,1425836,1044,Q
1426.876,1426876,1040,Q
1427.932,1427932,1056,Q
1428.948,1428948,1016,Q
1429.956,1429956,1008,Q
1430.968,1430968,1012,Q
1431.992,1431992,1024,Q
1433.008,1433008,1016,Q
1434.004,1434004,996,Q
1434.992,1434992,988,Q
1435.984,1435984,992,Q
1436.984,1436984,1000,Q
1437.996,1437996,1012,Q
1439.0,1439000,1004,Q
1440.016,1440016,1016,Q
1441.044,1441044,1028,Q
1442.088,1442088,1044,Q
1443.096,1443096,1008,Q
1444.124,1444124,1028,Q
1445.14,1445140,1016,Q
1446.172,1446172,1032,Q
1447.204,1447204,1032,Q
1448.252,1448252,1048,Q
1449.3,1449300,1048,Q
1450.32,1450320,1020,Q
1451.332,1451332,1012,Q
1452.32,1452320,988,Q
1453.288,1453288,968,Q
1454.288,1454288,1000,Q
1455.296,1455296,1008,Q
1456.296,1456296,1000,Q
1457.3,1457300,1004,Q
1458.332,1458332,1032,Q
1459.38,1459380,1048,Q
1460.416,1460416,1036,Q
1461.448,1461448,1032,Q
1462.464,1462464,1016,Q
1463.472,1463472,1008,Q
1464.452,1464452,980,Q
1465.436,1465436,984,Q
1466.432,1466432,996,Q
1467.4,1467400,968,Q
1468.356,1468356,956,Q
1469.316,1469316,960,Q
1470.284,1470284,968,Q
1471.244,1471244,960,Q
1472.208,1472208,964,Q
1473.148,1473148,940,Q
1474.104,1474104,956,Q
1475.088,1475088,984,Q
1476.096,1476096,1008,Q
1477.116,1477116,1020,Q
1477.868,1477868,752,A
1479.02,1479020,1152,Q
1480.112,1480112,1092,Q
1481.16,1481160,1048,Q
1482.156,1482156,996,Q
1483.132,1483132,976,Q
1484.132,1484132,1000,Q
1485.196,1485196,1064,Q
1486.26,1486260,1064,Q
1487.336,1487336,1076,Q
1488.408,1488408,1072,Q
1489.4,1489400,992,Q
1490.452,1490452,1052,Q
1491.524,1491524,1072,Q
1492.668,1492668,1144,Q
1493.772,1493772,1104,Q
1494.876,1494876,1104,Q
1495.952,1495952,1076,Q
1497.032,1497032,1080,Q
1498.072,1498072,1040,Q
1499.112,1499112,1040,Q
1500.132,1500132,1020,Q
1501.124,1501124,992,Q
1502.084,1502084,960,Q
1502.992,1502992,908,Q
1503.868,1503868,876,Q
1504.728,1504728,860,Q
1505.568,1505568,840,Q
1506.436,1506436,868,Q
1507.34,1507340,904,Q
1508.308,1508308,968,Q
1509.34,1509340,1032,Q
1510.396,1510396,1056,Q
1511.224,1511224,828,Q
1512.4,1512400,1176,Q
1513.52,1513520,1120,Q
1514.592,1514592,1072,Q
1515.648,1515648,1056,Q
1516.7,1516700,1052,Q
1517.748,1517748,1048,Q
1518.816,1518816,1068,Q
1519.86,1519860,1044,Q
1520.892,1520892,1032,Q
1521.896,1521896,1004,Q
1522.896,1522896,1000,Q
1523.856,1523856,960,Q
1524.808,1524808,952,Q
1525.804,1525804,996,Q
1526.816,1526816,1012,Q
1527.896,1527896,1080,Q
1529.004,1529004,1108,Q
1530.096,1530096,1092,Q
1531.176,1531176,1080,Q
1532.22,1532220,1044,Q
1533.216,1533216,996,Q
1534.168,1534168,952,Q
1535.108,1535108,940,Q
1536.016,1536016,908,Q
1536.916,1536916,900,Q
1537.82,1537820,904,Q
1538.752,1538752,932,Q
1539.716,1539716,964,Q
1540.636,1540636,920,Q
1541.684,1541684,1048,Q
1542.724,1542724,1040,Q
1543.744,1543744,1020,Q
1544.768,1544768,1024,Q
1545.812,1545812,1044,Q
1546.824,1546824,1012,Q
1547.848,1547848,1024,Q
1548.864,1548864,1016,Q
1549.908,1549908,1044,Q
1550.94,1550940,1032,Q
1551.976,1551976,1036,Q
1553.012,1553012,1036,Q
1553.984,1553984,972,Q
1554.968,1554968,984,Q
1555.992,1555992,1024,Q
1557.068,1557068,1076,Q
1558.144,1558144,1076,Q
1559.212,1559212,1068,Q
1560.268,1560268,1056,Q
1561.28,1561280,1012,Q
1562.308,1562308,1028,Q
1563.32,1563320,1012,Q
1564.352,1564352,1032,Q
1565.368,1565368,1016,Q
1566.388,1566388,1020,Q
1567.36,1567360,972,Q
1568.324,1568324,964,Q
1569.344,1569344,1020,Q
1570.36,1570360,1016,Q
1571.408,1571408,1048,Q
1572.428,1572428,1020,Q
1573.46,1573460,1032,Q
1574.492,1574492,1032,Q
1575.556,1575556,1064,Q
1576.66,1576660,1104,Q
1577.74,1577740,1080,Q
1578.824,1578824,1084,Q
1579.836,1579836,1012,Q
1580.84,1580840,1004,Q
1581.868,1581868,1028,Q
1582.916,1582916,1048,Q
1583.956,1583956,1040,Q
1584.976,1584976,1020,Q
1585.972,1585972,996,Q
1586.98,1586980,1008,Q
1587.972,1587972,992,Q
1588.968,1588968,996,Q
1589.96,1589960,992,Q
1590.964,1590964,1004,Q
1591.96,1591960,996,Q
1592.944,1592944,984,Q
1593.944,1593944,1000,Q
1594.948,1594948,1004,Q
1595.968,1595968,1020,Q
1596.992,1596992,1024,Q
1597.988,1597988,996,Q
1598.96,1598960,972,Q
1599.948,1599948,988,Q
1600.936,1600936,988,Q
1601.932,1601932,996,Q
1602.932,1602932,1000,Q
1603.908,1603908,976,Q
1604.884,1604884,976,Q
1605.908,1605908,1024,Q
1606.964,1606964,1056,Q
1608.048,1608048,1084,Q
1609.112,1609112,1064,Q
1610.16,1610160,1048,Q
1611.172,1611172,1012,Q
1612.148,1612148,976,Q
1613.112,1613112,964,Q
1614.076,1614076,964,Q
1615.032,1615032,956,Q
1615.964,1615964,932,Q
1616.88,1616880,916,Q
1617.776,1617776,896,Q
1618.672,1618672,896,Q
1619.592,1619592,920,Q
1620.552,1620552,960,Q
1621.388,1621388,836,Q
1622.516,1622516,1128,Q
1623.596,1623596,1080,Q
1624.628,1624628,1032,Q
1625.636,1625636,1008,Q
1626.648,1626648,1012,Q
1627.66,1627660,1012,Q
1628.676,1628676,1016,Q
1629.664,1629664,988,Q
1630.612,1630612,948,Q
1631.536,1631536,924,Q
1632.44,1632440,904,Q
1633.348,1633348,908,Q
1634.248,1634248,900,Q
1635.132,1635132,884,Q
1635.976,1635976,844,Q
1636.868,1636868,892,Q
1637.704,1637704,836,Q
1638.496,1638496,792,Q
1639.3,1639300,804,Q
1640.104,1640104,804,Q
1640.92,1640920,816,Q
1641.716,1641716,796,Q
1642.44,1642440,724,Q
1643.3,1643300,860,Q
1644.136,1644136,836,Q
1644.988,1644988,852,Q
1645.88,1645880,892,Q
1646.8,1646800,920,Q
1647.524,1647524,724,Q
1648.616,1648616,1092,Q
1649.688,1649688,1072,Q
1650.748,1650748,1060,Q
1651.832,1651832,1084,Q
1652.84,1652840,1008,Q
1653.844,1653844,1004,Q
1654.868,1654868,1024,Q
1655.912,1655912,1044,Q
1656.976,1656976,1064,Q
1658.04,1658040,1064,Q
1659.068,1659068,1028,Q
1660.064,1660064,996,Q
1661.032,1661032,968,Q
1661.98,1661980,948,Q
1662.932,1662932,952,Q
1663.948,1663948,1016,Q
1664.964,1664964,1016,Q
1665.936,1665936,972,Q
1666.904,1666904,968,Q
1667.852,1667852,948,Q
1668.756,1668756,904,Q
1669.656,1669656,900,Q
1670.6,1670600,944,Q
1671.628,1671628,1028,Q
1672.684,1672684,1056,Q
1673.564,1673564,880,Q
1674.636,1674636,1072,Q
1675.808,1675808,1172,Q
1676.992,1676992,1184,Q
1678.088,1678088,1096,Q
1679.192,1679192,1104,Q
1680.248,1680248,1056,Q
1681.304,1681304,1056,Q
1682.34,1682340,1036,Q
1683.384,1683384,1044,Q
1684.376,1684376,992,Q
1685.392,1685392,1016,Q
1686.444,1686444,1052,Q
1687.444,1687444,1000,Q
1688.46,1688460,1016,Q
1689.48,1689480,1020,Q
1690.512,1690512,1032,Q
1691.6,1691600,1088,Q
1692.672,1692672,1072,Q
1693.752,1693752,1080,Q
1694.804,1694804,1052,Q
1695.872,1695872,1068,Q
1696.94,1696940,1068,Q
1697.98,1697980,1040,Q
1698.984,1698984,1004,Q
1699.964,1699964,980,Q
1701.032,1701032,1068,Q
1702.04,1702040,1008,Q
1703.064,1703064,1024,Q
1704.152,1704152,1088,Q
1705.244,1705244,1092,Q
1706.316,1706316,1072,Q
1707.356,1707356,1040,Q
1708.408,1708408,1052,Q
1709.456,1709456,1048,Q
1710.504,1710504,1048,Q
1711.588,1711588,1084,Q
1712.608,1712608,1020,Q
1713.608,1713608,1000,Q
1714.648,1714648,1040,Q
1715.704,1715704,1056,Q
1716.76,1716760,1056,Q
1717.844,1717844,1084,Q
1718.884,1718884,1040,Q
1719.92,1719920,1036,Q
1720.96,1720960,1040,Q
1722.02,1722020,1060,Q
1723.072,1723072,1052,Q
1724.124,1724124,1052,Q
1725.168,1725168,1044,Q
1726.224,1726224,1056,Q
1727.304,1727304,1080,Q
1728.352,1728352,1048,Q
1729.412,1729412,1060,Q
1730.456,1730456,1044,Q
1731.528,1731528,1072,Q
1732.556,1732556,1028,Q
1733.608,1733608,1052,Q
1734.684,1734684,1076,Q
1735.748,1735748,1064,Q
1736.8,1736800,1052,Q
1737.852,1737852,1052,Q
1738.896,1738896,1044,Q
1739.94,1739940,1044,Q
1741.004,1741004,1064,Q
1742.052,1742052,1048,Q
1743.096,1743096,1044,Q
1744.14,1744140,1044,Q
1745.176,1745176,1036,Q
1746.232,1746232,1056,Q
1747.308,1747308,1076,Q
1748.404,1748404,1096,Q
1749.504,1749504,1100,Q
1750.564,1750564,1060,Q
1751.636,1751636,1072,Q
1752.72,1752720,1084,Q
1753.748,1753748,1028,Q
1754.72,1754720,972,Q
1755.704,1755704,984,Q
1756.704,1756704,1000,Q
1757.756,1757756,1052,Q
1758.792,1758792,1036,Q
1759.824,1759824,1032,Q
1760.82,1760820,996,Q
1761.82,1761820,1000,Q
1762.82,1762820,1000,Q
1763.804,1763804,984,Q
1764.788,1764788,984,Q
1765.744,1765744,956,Q
1766.684,1766684,940,Q
1767.616,1767616,932,Q
1768.544,1768544,928,Q
1769.532,1769532,988,Q
1770.56,1770560,1028,Q
1771.584,1771584,1024,Q
1772.632,1772632,1048,Q
1773.704,1773704,1072,Q
1774.752,1774752,1048,Q
1775.824,1775824,1072,Q
1776.892,1776892,1068,Q
1777.964,1777964,1072,Q
1779.02,1779020,1056,Q
1780.076,1780076,1056,Q
1781.136,1781136,1060,Q
1782.2,1782200,1064,Q
1783.244,1783244,1044,Q
1784.296,1784296,1052,Q
1785.34,1785340,1044,Q
1786.4,1786400,1060,Q
1787.42,1787420,1020,Q
1788.384,1788384,964,Q
1789.34,1789340,956,Q
1790.292,1790292,952,Q
1791.292,1791292,1000,Q
1792.328,1792328,1036,Q
1793.356,1793356,1028,Q
1794.408,1794408,1052,Q
1795.476,1795476,1068,Q
1796.544,1796544,1068,Q
1797.6,1797600,1056,Q
1798.64,1798640,1040,Q
1799.684,1799684,1044,Q
1800.744,1800744,1060,Q
1801.8,1801800,1056,Q
1802.868,1802868,1068,Q
1803.956,1803956,1088,Q
1805.036,1805036,1080,Q
1806.144,1806144,1108,Q
1807.22,1807220,1076,Q
1808.292,1808292,1072,Q
1809.352,1809352,1060,Q
1810.404,1810404,1052,Q
1811.46,1811460,1056,Q
1812.528,1812528,1068,Q
1813.612,1813612,1084,Q
1814.704,1814704,1092,Q
1815.776,1815776,1072,Q
1816.824,1816824,1048,Q
1817.86,1817860,1036,Q
1818.876,1818876,1016,Q
1819.88,1819880,1004,Q
1820.88,1820880,1000,Q
1821.896,1821896,1016,Q
1822.936,1822936,1040,Q
1823.964,1823964,1028,Q
1825.02,1825020,1056,Q
1826.06,1826060,1040,Q
1827.092,1827092,1032,Q
1828.128,1828128,1036,Q
1829.164,1829164,1036,Q
1830.184,1830184,1020,Q
1831.204,1831204,1020,Q
1832.252,1832252,1048,Q
1833.284,1833284,1032,Q
1834.316,1834316,1032,Q
1835.356,1835356,1040,Q
1836.396,1836396,1040,Q
1837.448,1837448,1052,Q
1838.476,1838476,1028,Q
1839.512,1839512,1036,Q
1840.504,1840504,992,Q
1841.436,1841436,932,Q
1842.34,1842340,904,Q
1843.284,1843284,944,Q
1844.288,1844288,1004,Q
1845.352,1845352,1064,Q
1846.408,1846408,1056,Q
1847.46,1847460,1052,Q
1848.476,1848476,1016,Q
1849.464,1849464,988,Q
1850.476,1850476,1012,Q
1851.444,1851444,968,Q
1852.404,1852404,960,Q
1853.384,1853384,980,Q
1854.348,1854348,964,Q
1855.272,1855272,924,Q
1856.208,1856208,936,Q
1857.136,1857136,928,Q
1858.08,1858080,944,Q
1859.024,1859024,944,Q
1859.956,1859956,932,Q
1860.92,1860920,964,Q
1861.864,1861864,944,Q
1862.832,1862832,968,Q
1863.784,1863784,952,Q
1864.704,1864704,920,Q
1865.476,1865476,772,A
1866.188,1866188,712,A
1867.276,1867276,1088,Q
1868.3,1868300,1024,Q
1869.296,1869296,996,Q
1870.272,1870272,976,Q
1871.264,1871264,992,Q
1872.284,1872284,1020,Q
1873.312,1873312,1028,Q
1874.34,1874340,1028,Q
1875.336,1875336,996,Q
1876.3,1876300,964,Q
1877.264,1877264,964,Q
1878.216,1878216,952,Q
1879.168,1879168,952,Q
1880.124,1880124,956,Q
1881.076,1881076,952,Q
1882.064,1882064,988,Q
1883.116,1883116,1052,Q
1883.856,1883856,740,A
1885.076,1885076,1220,Q
1886.276,1886276,1200,Q
1887.436,1887436,1160,Q
1888.552,1888552,1116,Q
1889.66,1889660,1108,Q
1890.74,1890740,1080,Q
1891.832,1891832,1092,Q
1892.912,1892912,1080,Q
1893.984,1893984,1072,Q
1895.056,1895056,1072,Q
1896.18,1896180,1124,Q
1897.264,1897264,1084,Q
1898.268,1898268,1004,Q
1899.26,1899260,992,Q
1900.304,1900304,1044,Q
1901.348,1901348,1044,Q
1902.348,1902348,1000,Q
1903.388,1903388,1040,Q
1904.44,1904440,1052,Q
1905.472,1905472,1032,Q
1906.52,1906520,1048,Q
1907.588,1907588,1068,Q
1908.676,1908676,1088,Q
1909.748,1909748,1072,Q
1910.808,1910808,1060,Q
1911.864,1911864,1056,Q
1912.928,1912928,1064,Q
1913.968,1913968,1040,Q
1914.992,1914992,1024,Q
1916.024,1916024,1032,Q
1917.056,1917056,1032,Q
1918.048,1918048,992,Q
1919.0,1919000,952,Q
1919.936,1919936,936,Q
1920.9,1920900,964,Q
1921.864,1921864,964,Q
1922.92,1922920,1056,Q
1923.992,1923992,1072,Q
1925.1,1925100,1108,Q
1926.188,1926188,1088,Q
1927.264,1927264,1076,Q
1928.352,1928352,1088,Q
1929.456,1929456,1104,Q
1930.56,1930560,1104,Q
1931.652,1931652,1092,Q
1932.752,1932752,1100,Q
1933.844,1933844,1092,Q
1934.932,1934932,1088,Q
1935.992,1935992,1060,Q
1937.036,1937036,1044,Q
1938.088,1938088,1052,Q
1939.132,1939132,1044,Q
1940.208,1940208,1076,Q
1941.248,1941248,1040,Q
1942.296,1942296,1048,Q
1943.336,1943336,1040,Q
1944.38,1944380,1044,Q
1945.412,1945412,1032,Q
1946.436,1946436,1024,Q
1947.44,1947440,1004,Q
1948.448,1948448,1008,Q
1949.452,1949452,1004,Q
1950.444,1950444,992,Q
1951.488,1951488,1044,Q
1952.508,1952508,1020,Q
1953.524,1953524,1016,Q
1954.54,1954540,1016,Q
1955.556,1955556,1016,Q
1956.572,1956572,1016,Q
1957.592,1957592,1020,Q
1958.636,1958636,1044,Q
1959.68,1959680,1044,Q
1960.716,1960716,1036,Q
1961.76,1961760,1044,Q
1962.78,1962780,1020,Q
1963.76,1963760,980,Q
1964.696,1964696,936,Q
1965.604,1965604,908,Q
1966.48,1966480,876,Q
1967.328,1967328,848,Q
1968.164,1968164,836,Q
1968.988,1968988,824,Q
1969.824,1969824,836,Q
1970.716,1970716,892,Q
1971.616,1971616,900,Q
1972.48,1972480,864,Q
1973.332,1973332,852,Q
1974.172,1974172,840,Q
1975.1,1975100,928,Q
1975.836,1975836,736,A
1976.996,1976996,1160,Q
1978.044,1978044,1048,Q
1979.068,1979068,1024,Q
1980.056,1980056,988,Q
1980.996,1980996,940,Q
1981.904,1981904,908,Q
1982.796,1982796,892,Q
1983.672,1983672,876,Q
1984.588,1984588,916,Q
1985.56,1985560,972,Q
1986.544,1986544,984,Q
1987.544,1987544,1000,Q
1988.52,1988520,976,Q
1989.508,1989508,988,Q
1990.508,1990508,1000,Q
1991.52,1991520,1012,Q
1992.516,1992516,996,Q
1993.516,1993516,1000,Q
1994.52,1994520,1004,Q
1995.516,1995516,996,Q
1996.504,1996504,988,Q
1997.496,1997496,992,Q
1998.5,1998500,1004,Q
1999.208,1999208,708,A
2000.408,2000408,1200,Q
2001.488,2001488,1080,Q
2002.52,2002520,1032,Q
2003.508,2003508,988,Q
2004.552,2004552,1044,Q
2005.632,2005632,1080,Q
2006.704,2006704,1072,Q
2007.784,2007784,1080,Q
2008.848,2008848,1064,Q
2009.912,2009912,1064,Q
2010.96,2010960,1048,Q
2012.036,2012036,1076,Q
2013.124,2013124,1088,Q
2014.216,2014216,1092,Q
2015.316,2015316,1100,Q
2016.404,2016404,1088,Q
2017.492,2017492,1088,Q
2018.584,2018584,1092,Q
2019.652,2019652,1068,Q
2020.74,2020740,1088,Q
2021.824,2021824,1084,Q
2022.884,2022884,1060,Q
2023.94,2023940,1056,Q
2024.992,2024992,1052,Q
2026.028,2026028,1036,Q
2027.02,2027020,992,Q
2028.028,2028028,1008,Q
2029.084,2029084,1056,Q
2030.156,2030156,1072,Q
2031.212,2031212,1056,Q
2032.3,2032300,1088,Q
2033.4,2033400,1100,Q
2034.5,2034500,1100,Q
2035.6,2035600,1100,Q
2036.672,2036672,1072,Q
2037.724,2037724,1052,Q
2038.756,2038756,1032,Q
2039.772,2039772,1016,Q
2040.808,2040808,1036,Q
2041.824,2041824,1016,Q
2042.852,2042852,1028,Q
2043.864,2043864,1012,Q
2044.944,2044944,1080,Q
2046.028,2046028,1084,Q
2047.12,2047120,1092,Q
2048.2,2048200,1080,Q
2049.296,2049296,1096,Q
2050.384,2050384,1088,Q
2051.464,2051464,1080,Q
2052.544,2052544,1080,Q
2053.612,2053612,1068,Q
2054.672,2054672,1060,Q
2055.724,2055724,1052,Q
2056.788,2056788,1064,Q
2057.832,2057832,1044,Q
2058.892,2058892,1060,Q
2059.94,2059940,1048,Q
2060.988,2060988,1048,Q
2062.036,2062036,1048,Q
2063.068,2063068,1032,Q
2064.096,2064096,1028,Q
2065.064,2065064,968,Q
2066.004,2066004,940,Q
2066.916,2066916,912,Q
2067.808,2067808,892,Q
2068.704,2068704,896,Q
2069.6,2069600,896,Q
2070.524,2070524,924,Q
2071.464,2071464,940,Q
2072.408,2072408,944,Q
2073.388,2073388,980,Q
2074.388,2074388,1000,Q
2075.376,2075376,988,Q
2076.396,2076396,1020,Q
